product_name,price_sale,price_original,discount_rate,category,brand,product_url,type,rating_count,crawled_at,Kích thước màn hình,Công nghệ màn hình,Camera sau,Camera trước,Chipset,Công nghệ NFC,Dung lượng RAM,Bộ nhớ trong,Pin,Thẻ SIM,Hệ điều hành,Độ phân giải màn hình,Tính năng màn hình,Loại CPU,Tương thích,Tần số quét,Kiểu màn hình,Quay video,Tính năng camera,Quay video trước,GPU,Hồng ngoại,Jack tai nghe 35,Hỗ trợ mạng,GPS,Khe cắm thẻ nhớ,Công nghệ sạc,Cổng sạc,Kích thước,Trọng lượng,Chất liệu mặt lưng,Chất liệu khung viền,Hệ thống làm mát,Tiện ích khác,Công nghệ âm thanh,Cảm biến vân tay,Các loại cảm biến,Tính năng đặc biệt,Wi-Fi,Bluetooth,Thời điểm ra mắt,"Chỉ số kháng nước, bụi",Công nghệ - Tiện ích,Cảm biến,Hãng sản xuất,Chất liệu,Tiện ích,,Loại card đồ họa,Loại RAM,Số khe ram,Ổ cứng,Cổng giao tiếp,Chip AI,Chất liệu tấm nền,Khe đọc thẻ nhớ,Chất liệu vỏ trên,Chất liệu vỏ dưới,Loại đèn bàn phím,Bảo mật,Webcam,Chất liệu vỏ màn hình,Nguồn,Tính năng khác,Socket,Loại màn hình,Lenovo Tab,Micro,Thời lượng sử dụng Pin,Phương thức điều khiển,Cổng kết nối,Công suất,Thời lượng pin,Tính năng,Số thiết bị kết nối cùng lúc,Thời gian sạc,Thao tác điều khiển,Chống nước,Kết nối,Ứng dụng kết nối,Phạm vi kết nối cho phép,Dung lượng pin,Loa,Phạm vi kết nối,Tính năng sạc,Định dạng âm thanh
Vsmart Joy 4 4GB,3590000,3590000,0%,Smartphone,Khac,https://cellphones.com.vn/vsmart-joy-4-4gb.html,Moi,32,2025-12-27 02:38:26,6.5 inches,"IPS LCD, 16 triệu màu","16 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)","13 MP, f/2.0, (wide), 1/3.1"", 1.12µm",Qualcomm SDM665 Snapdragon 665 (11 nm),,4 GB,64 GB,"Li-Po 5000 mAh battery
Sạc nhanh 18W",2 SIM (Nano-SIM),"Android 10, VOS 3.0",1080 x 2400 pixels (FullHD+),,Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cảm biến vân tay, cảm biến gia tốc, cảm biến tiệm cận, cảm biến sáng, con quay hồi chuyển, la bàn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPhone 11 64GB | Chính hãng VN/A,7490000,7490000,0%,Smartphone,Apple,https://cellphones.com.vn/iphone-11.html,Moi,160,2025-12-27 02:38:30,6.1 inches,IPS LCD,"Camera kép 12MP:
- Camera góc rộng: ƒ/1.8 aperture
- Camera siêu rộng: ƒ/2.4 aperture","12 MP, ƒ/2.2 aperture",A13 Bionic,Có,4 GB,64 GB,3110 mAh,Nano-SIM + eSIM,iOS 13 hoặc cao hơn (Tùy vào phiên bản phát hành),1792 x 828 pixel,True-tone,Hexa-core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FaceID, Con quay hồi chuyển, Gia tốc kế, Cảm biến tiệm cận, Cảm biến ánh sáng xung quanh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPhone 14 Plus 128GB | Chính hãng VN/A,15990000,15990000,0%,Smartphone,Apple,https://cellphones.com.vn/iphone-14-plus.html,Moi,27,2025-12-27 02:38:34,6.7 inches,Super Retina XDR OLED,"Camera chính: 12MP, 26 mm, ƒ/1.5
Camera góc siêu rộng: 12MP, 13 mm, ƒ/2.4, 120°","12MP khẩu độ f/1.9, Autofocus",Apple A15 Bionic,Có,6 GB,128 GB,4325 mAh,2 SIM (nano‑SIM và eSIM),iOS 16,2778 x 1284 pixel,"Tần số quét 60 Hz, 458 ppi, HDR, True Tone, độ sáng 1200 nits , màn hình chống bám vân tay, 2,000,000:1
Kính cường lực Ceramic Shield",6 nhân,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S25 Ultra 1TB,35490000,35490000,0%,Smartphone,Samsung,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s25-ultra-1tb.html,Moi,1,2025-12-27 02:38:38,6.9 inches,Dynamic AMOLED 2X,"Camera siêu rộng 50MP
Camera góc rộng 200 MP
Camera Tele (5x) 50MP
Camera Tele (3x) 10MP""",12 MP,Snapdragon 8 Elite dành cho Galaxy (3nm),Có,12 GB,1 TB,5000 mAh,2 Nano-SIM + eSIM,Android 15,3120 x 1440 pixels (Quad HD+),"120Hz
2600 nits
Corning® Gorilla® Armor 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy Note 10+ (Plus),26990000,26990000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-note-10-plus.html,Moi,27,2025-12-27 02:38:43,6.8 inches,Dynamic AMOLED QHD+ Infinity-O,"- Góc siêu rộng: 16MP (F2.2)
- Góc rộng: 12MP OIS (F.15/F2.4)
- Tele: 12MP OIS (F2.1)
- Ống kính cảm biến chiều sâu TOF",10 MP (F2.2),Samsung Exynos 9825,Có,12 GB,256 GB,"4300 mAh, Quick Charge 45W",2 SIM (Nano-SIM),Android 9.0 (Pie),3040 x 1440 pixels,,"2 nhân 2.7 GHz, 2 nhân 2.3 GHz và 4 nhân 1.9 GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mở khóa bằng khuôn mặt, Mở khoá vân tay dưới màn hình",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy S20,21490000,21490000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-s20.html,Moi,4,2025-12-27 02:38:47,6.2 inches,"Dynamic AMOLED 2X, 120Hz(1080p), HDR, Gorilla Glass 6","Camera chính: 12 MP, f/1.8, 26mm (wide), Dual Pixel PDAF, OIS
Camera tele: 64 MP, f/2.0, (telephoto), PDAF, OIS, 3x hybrid optical zoom
Camera góc siêu rộng: 12 MP, f/2.2, 13mm (ultrawide), AF, Super Steady video","10 MP, f/2.2, 26mm (wide), 1/3.2"", 1.22µm, Dual Pixel PDAF",Exynos 990 (7 nm+),,8 GB,128 GB,"Li-Po 4000 mAh, Sạc nhanh 25W, Sạc không dây 15W",2 SIM (Nano-SIM),Android 10.0; One UI 2,3200 x 1440 pixel,,Octa-core (2x2.73 GHz Mongoose M5 & 2x2.60 GHz Cortex-A76 & 4x2.0 GHz Cortex-A55),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cảm biến vân tay siêu âm trong màn hình, cảm biến tiệm cận, cảm biến gia tốc, con quay hồi chuyển, la bàn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaomi Redmi Note 13 6GB 128GB,3790000,3790000,0%,Smartphone,Xiaomi,https://cellphones.com.vn/xiaomi-redmi-note-13.html,Moi,49,2025-12-27 02:38:51,6.67 inches,AMOLED,"Chính 108 MP & Phụ 8 MP, 2 MP",16MP,Snapdragon 685,Không,6 GB,128 GB,5000 mAh,2 SIM (Nano-SIM),Android 13,1080 x 2400 pixels (FullHD+),Tần số quét 120Hz,"CPU lõi tám, tốc độ lên tới 2,8 GHz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsung Galaxy Note 10,13800000,13800000,0%,Smartphone,Samsung,https://cellphones.com.vn/samsung-galaxy-note-10-chinh-hang.html,Moi,13,2025-12-27 02:38:55,6.3 inches,Dynamic AMOLED FHD+ Infinity-O,"- Góc siêu rộng: 16MP (F2.2)
- Góc rộng: 12MP OIS (F.15/F2.4)
- Tele: 12MP OIS (F2.1)",10 MP (F2.2),Samsung Exynos 9825,Có,8 GB,256 GB,"3500 mAh, sạc nhanh 25W",2 SIM (Nano-SIM),9.0 (Pie),1080 x 2280 pixels (FullHD+),,8 nhân 2.8 Ghz Kryo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPPO Reno11 F 5G 8GB 256GB,6990000,6990000,0%,Smartphone,OPPO,https://cellphones.com.vn/dien-thoai-oppo-reno-11-f.html,Moi,5,2025-12-27 02:38:59,6.7 inches,AMOLED,"Camera góc rộng: 64 MP, f/1.7
Camera góc siêu rộng: 8 MP, f/2.2
Camera macro: 2 MP, f/2.4","Camera góc rộng: 32 MP, f/2.4, 22mm, 1/2.74"", 0.8µm",Mediatek Dimensity 7050 (6 nm),Có,8 GB,256 GB,5000 mAh,2 SIM (Nano-SIM),ColorOS 14 Android 14 - Thuật toán tối ưu hiệu năng,1080 x 2412 pixels,"Màn hình OLED cong 2,5D
Tần số quét 120Hz
1,07 tỷ màu
394PPI
Dolby Vision
HDR10+
Tỷ lệ màn hình 93,4%",Octa-core (2x2.6 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laptop ASUS TUF Gaming F16 FX607VJ-RL034W,21990000,21990000,0%,Laptop,ASUS,https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx607vj-rl034w.html,Moi,0,2025-12-27 02:39:02,16 inches,"Độ sáng 300nits
Độ phủ màu NTSC 45%
Màn hình chống chói",,,,,16GB,,"56WHrs, 4S1P, 4-cell Li-ion",,Windows 11 Home,1920 x 1200 pixels (WUXGA),,"Intel Core 5 210H 2.2 GHz (12MB Cache, up to 4.8 GHz, 8 lõi, 12 luồng)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NVIDIA GeForce RTX 3050 6GB GDDR6
Intel Iris Xe Graphics",DDR4-3200 SO-DIMM,"2 khe (1 x 16GB, nâng cấp tối đa 64GB)","512GB PCIe 4.0 NVMe M.2 SSD (2 Khe cắm M.2 hỗ trợ SATA hoặc NVMe, tối đa 2TB)","1x Cổng LAN RJ45
1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / cấp nguồn (tốc độ dữ liệu lên đến 10Gbps)
2x USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps)
1x HDMI 2.1 FRL
1x 3.5mm Combo Audio Jack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple MacBook Air M2 2024 8CPU 8GPU 16GB 256GB I Chính hãng Apple Việt Nam,19690000,19690000,0%,Laptop,Apple,https://cellphones.com.vn/macbook-air-m2-2022-16gb.html,Moi,24,2025-12-27 02:39:06,13.6 inches,Liquid Retina Display,,,,,16GB,,"52,6 Wh",,MacOS,2560 x 1664 pixels,,Apple M2 8 nhân,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8 nhân GPU, 16 nhân Neural Engine",,,256GB,"2 x Thunderbolt 3
Jack tai nghe 3.5 mm
MagSafe 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laptop Gaming Acer Nitro V 15 ProPanel ANV15-41-R7CR,24990000,24990000,0%,Laptop,Acer,https://cellphones.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r7cr.html,Moi,0,2025-12-27 02:39:12,,,,,,,16GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NVIDIA GeForce RTX 4050 6 GB GDDR6 VRAM, hỗ trợ 2560 NVIDIA CUDA Cores",DDR5 Up to 4800 MT/s,"2 khe (1 x 16GB, nâng cấp tối đa 96GB)",,,194 TOPs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB | Chính hãng Apple Việt Nam,24990000,24990000,0%,Laptop,Apple,https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-8gpu-16gb-256gb-2025.html,Moi,16,2025-12-27 02:39:18,13.6 inches,"Màn hình Liquid Retina
Có đèn nền LED
Mật độ 224 pixel mỗi inch
Độ sáng 500 nit
Hỗ trợ một tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone",,,,,16GB,,"Thời gian xem video trực tuyến lên đến 18 giờ
Thời gian duyệt web trên mạng không dây lên đến 15 giờ
Pin Li-Po 53.8 watt‑giờ tích hợp",,macOS,2560 x 1664 pixels,,CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,,,,,,,,,,,,,,,Cao: 1.13 cm x Rộng: 30.41 cm x Dài: 21.5 cm,1.24 kg,,,,,"Hệ thống âm thanh bốn loa
Hỗ trợ Âm Thanh Không Gian khi phát nhạc hoặc video với Dolby Atmos trên loa tích hợp
Âm Thanh Không Gian với khả năng theo dõi chuyển động đầu chủ động khi sử dụng AirPods, AirPods Pro, và AirPods Max",,,"Wi-Fi 6, Bảo mật vân tay",Wi-Fi 6E (802.11ax),Bluetooth 5.3,,,,,,Vỏ kim loại,,,"GPU 8 lõi
Neural Engine 16 lõi
Công nghệ dò tia tốc độ cao bằng phần cứng
Băng thông bộ nhớ 120GB/s",,,256GB,"Cổng sạc MagSafe 3
Jack cắm tai nghe 3.5 mm
Hai cổng Thunderbolt 4 (USB-C) hỗ trợ: Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s)",,Tấm nền IPS,Không,Nhôm,Nhôm,"Bàn phím Magic Keyboard có đèn nền
Bàn di chuột Force Touch để điều khiển con trỏ chính xác và cảm ứng lực; hỗ trợ Bấm Mạnh, bộ tăng tốc, vẽ cảm ứng lực, và các thao tác Multi‑Touch",Touch ID,"Camera 12MP Center Stage có hỗ trợ chế độ Desk View
Quay video HD 1080p
Bộ xử lý tín hiệu hình ảnh tiên tiến với video điện toán",,,,,,,,,,,,,,,,,,,,,,,,,
Laptop ASUS Gaming Vivobook 16X K3605VC-RP431W,18690000,18690000,0%,Laptop,Vivo,https://cellphones.com.vn/laptop-asus-vivobook-16x-k3605vc-rp431w.html,Moi,4,2025-12-27 02:39:26,16 inches,"Độ sáng 300nits
Độ phủ màu 45% NTSC
Màn hình chống chói
TÜV Rheinland-certified",,,,,16GB,,"50WHrs, 3S1P, 3-cell Li-ion",,Windows 11 Home,1920 x 1200 pixels (WUXGA),,"Intel Core i5-13420H 2.1 GHz (12MB Cache, up to 4.6 GHz, 8 lõi, 12 luồng)",,144 Hz,,,,,,,,,,,,,35.86 x 24.91 x 1.89 ~ 1.89 cm (Dài x Rộng x Dày),1.80 kg,,,,,"SonicMaster
Loa tích hợp
Micrô mảng tích hợp",,,Wi-Fi 6,Wi-Fi 6E(802.11ax) (Dual band) 2*2,Bluetooth 5.3,,,,,,Vỏ nhựa,,,"NVIDIA Geforce RTX 3050 4GB GDDR6
Intel UHD Graphics",DDR4 SO-DIMM,2 khe (8GB DDR4 on board + 8GB DDR4 SO-DIMM),512GB M.2 NVMe PCIe 4.0 SSD,"1x USB 3.2 Gen 1 Type-C hỗ trợ cấp nguồn (5Gbps)
2x USB 3.2 Gen 1 Type-A (5Gbps)
1x HDMI 2.1 TMDS
1x Giắc cắm âm thanh kết hợp 3,5mm
1x DC-in
Đầu đọc thẻ SD 4.0",,Tấm nền IPS,Có,Nhựa,Nhựa,Bàn phím Chiclet có đèn nền với phím số,"McAfee
BIOS Booting User Password Protection
Mô-đun nền tảng đáng tin cậy (Phần mềm TPM)",HD 720p có màn trập camera,Nhôm,,,,,,,,,,,,,,,,,,,,,,,,
Laptop HP 14-EP0112TU 8C5L1PA,15490000,15490000,0%,Laptop,HP,https://cellphones.com.vn/laptop-hp-14-ep0112tu-8c5l1pa.html,Moi,0,2025-12-27 02:39:33,14 inches,"Màn hình chống chói
Độ sáng 250 nits
Độ phủ màu 45% NTSC",,,,,16GB,,"3-cell, 41 Wh Li-ion",,Windows 11 Home SL,1920 x 1080 pixels (FullHD),,"Intel Core i5 - 1335U (4.60 GHz, 10 lõi / 12 luồng, 12MB)",,,,,,,,,,,,,,,32.4 x 22.5 x 1.79 cm (Dài x Rộng x Cao),1.46 kg,,,,,2 loa,,,Wi-Fi 6,Realtek Wi-Fi 6 (2x2),Bluetooth 5.3,,,,,,,,,Intel Iris Xe Graphics,DDR4 3200MHz,2 khe (8GB + 8GB),512 GB PCIe NVMe M.2 SSD,"1x USB Type-C (Chỉ hỗ trợ truyền dữ liệu)
2x USB Type-A
1 AC smart pin
1x HDMI 1.4b
1x Headphone/microphone combo",,,,,,,,HP True Vision 720p HD,,,,,,,,,,,,,,,,,,,,,,,,,
MacBook Pro 14 M5 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,41990000,41990000,0%,Laptop,Apple,https://cellphones.com.vn/macbook-pro-14-inch-m5-16gb-512gb.html,Moi,0,2025-12-27 02:39:42,14.2 inches,"Liquid Retina XDR
Tỷ lệ tương phản 1.000.000:1
Độ sáng XDR 1.000 nit toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
Độ sáng SDR 1.000 nit (ngoài trời)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Công nghệ ProMotion",,,,,16GB,,"Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 16 giờ
Pin Li-Po 72.4 watt-giờ",,macOS,3024 x 1964 pixels,,Chip Apple M5 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,,120 Hz,,,,,,,,,,,,,1.55 x 31.26 x 22.12 cm (Cao x Rộng x Dài),1.55 kg,,,,,"Hệ thống âm thanh sáu loa có độ trung thực cao với loa trầm khử lực
Âm thanh stereo rộng
Hỗ trợ Âm Thanh Không Gian khi phát nhạc hoặc video với Dolby Atmos trên loa tích hợp
Dãy ba micrô chất lượng chuẩn studio với tỷ lệ tín hiệu – nhiễu cao",,,"Viền màn hình siêu mỏng, Wi-Fi 6, Bảo mật vân tay",Wi‑Fi 6E (802.11ax),Bluetooth 5.3,,,,,,Vỏ kim loại,,,"GPU 10 lõi
Neural Engine 16 lõi",,,512GB,"Khe thẻ nhớ SDXC
Cổng HDMI
Jack cắm tai nghe 3.5 mm
Cổng MagSafe 3
Ba cổng Thunderbolt 4 (USB‑C) hỗ trợ: Sạc / DisplayPort / Thunderbolt 4 (lên đến 40Gb/s) / USB 4 (lên đến 40Gb/s)",Apple Intelligence,,,Nhôm,Nhôm,"Bàn phím Magic Keyboard có đèn nền
Bàn di chuột Force Touch để điều khiển con trỏ chính xác và cảm ứng lực; hỗ trợ Bấm Mạnh, bộ tăng tốc, vẽ cảm ứng lực và các thao tác Multi‑Touch
Cảm biến ánh sáng môi trường",Touch ID,"Camera 12MP Center Stage có hỗ trợ chế độ Desk View
Quay video HD 1080p
Bộ xử lý tín hiệu hình ảnh tiên tiến với video điện toán",Nhôm,,,,,,,,,,,,,,,,,,,,,,,,
Laptop Acer Aspire Lite 16 Gen 2 AL16-52P-572A,13990000,13990000,0%,Laptop,Acer,https://cellphones.com.vn/laptop-acer-aspire-lite-16-gen-2-al16-52p-572a.html,Moi,1,2025-12-27 02:39:51,16 inches,"Độ sáng 300 nits
Độ phủ màu NTSC 45%
""Acer ComfyView LED-backlit TFT LCD
Góc nhìn rộng lên đến 170 độ",,,,,16GB,,58Whr 3-cell 65W PD Type-C Adapter,,Windows 11 Home SL,1920 x 1200 pixels (FullHD+),,"Intel Core i5-1334U (10 lõi / 12 luồng, 3.4 GHz - 4.6 GHz, 12 MB Intel Smart Cache)",,60 Hz,,,,,,,,,,,,,357.6 x 247 x 18.9 mm (Dài x Rộng x Dày),1.7 kg,,,,,"Hai loa stereo tích hợp
Hai micrô kỹ thuật số tích hợp",,,Wi-Fi 6,Intel Wireless Wi-Fi 6 AX201,Bluetooth 5.1,,,,,,Vỏ nhựa,,,Intel Iris Xe Graphics,DDR5 4800 MT/s,"2 khe (1x 6GB, nâng cấp tối đa 64GB)",512GB PCIe NVMe SSD (Nâng cấp tối đa 2TB SSD),"1x USB Type-C (USB 3.2 Gen 2 (up to 10 Gbps) / DisplayPort / Sạc)
3x USB-A 3.2 Gen 1
Khe thẻ nhớ microSD lên đến 512 GB (tương thích SDXC, tương thích exFAT)
Cổng HDMI 1.4 hỗ trợ HDCP
Giắc cắm tai nghe/loa 3.5 mm, hỗ trợ tai nghe có micrô",,Tấm nền IPS,Có,Nhựa,Nhựa,Không,"BIOS user, supervisor, SDD passwords",Camera FHD Camera MISC 2M FHD Camera_CTE,Nhựa,,,,,,,,,,,,,,,,,,,,,,,,
Mac mini M4 2024 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam,13990000,13990000,0%,Laptop,Apple,https://cellphones.com.vn/mac-mini-m4-2024-16gb-256gb.html,Moi,9,2025-12-27 02:39:59,,"Hỗ trợ đồng thời đến ba màn hình
Đầu ra video kỹ thuật số Thunderbolt 4",,,,,16GB,,,,macOS,,,"Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện
Neural Engine 16 lõi",,60Hz,,,,,,,,,,,,,Cao: 5.0 cm x Rộng: 12.7 cm x Dài: 12.7 cm,0.67 kg,,,,,"Loa tích hợp
Các định dạng được hỗ trợ bao gồm AAC, MP3, Apple Lossless, FLAC, Dolby Digital, Dolby Digital Plus và Dolby Atmos
Cổng HDMI hỗ trợ đầu ra âm thanh đa kênh",,,,Wi‑Fi 6E (802.11ax),Bluetooth 5.3,,,,,,,,,GPU 10 lõi,,,256GB,"Mặt trước:
Hai cổng USB‑C hỗ trợ cho USB 3 (lên đến 10Gb/s)
Jack cắm tai nghe 3,5 mm
Mặt sau (M4):
Cổng Gigabit Ethernet (có thể lựa chọn cấu hình Ethernet 10Gb)
Cổng HDMI
Thunderbolt 4 (lên đến 40Gb/s)
USB 4 (lên đến 40Gb/s)",,,,,,,,,,155W,,,,,,,,,,,,,,,,,,,,,,,
Laptop ASUS TUF Gaming A15 FA506NCG-HN184W,20190000,20190000,0%,Laptop,ASUS,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa506ncg-hn184w.html,Moi,1,2025-12-27 02:40:11,15.6 inches,"Độ sáng 250nits
Độ phủ màu NTSC 45% / SRGB 62.5% / Adobe 47.34%
Màn hình chống chói
Adaptive-Sync",,,,,16GB,,"48WHrs, 3S1P, 3-cell Li-ion",,Windows 11 Home,1920 x 1080 pixels (FullHD),,"AMD Ryzen 7 7445HS 3.2GHz (22MB Cache, up to 4.7GHz, 6 lõi, 12 luồng)",,144 Hz,,,,,,,,,,,,,35.9 x 25.6 x 2.28 ~ 2.45 cm (Dải x Rộng x Dày),2.30 Kg,,,,,"Công nghệ chống ồn AI
Xử lý âm thanh DTS
Chứng nhận Hi-Res (cho tai nghe)",,,Wi-Fi 6,Wi-Fi 6(802.11ax) (Dual band) 2*2,Bluetooth 5.3,,,,,,,,,"NVIDIA GeForce RTX 3050 4GB GDDR6 Up to 1675MHz at 60W (75W with Dynamic Boost)
AMD Radeon Graphics",DDR5-5600 SO-DIMM,2 khe (nâng cấp tối đa 64GB),"512GB PCIe 4.0 NVMe M.2 SSD )2 Khe cắm M.2 hỗ trợ cả SATA hoặc NVMe, tối đa 1TB)","1x cổng LAN RJ45
1x cổng USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort (tốc độ dữ liệu lên đến 10Gbps)
3x cổng USB 3.2 Gen 1 Type-A (tốc độ dữ liệu lên đến 5Gbps)
1x cổng HDMI 2.1 TMDS
1x 3.5mm Combo Audio Jack",,Tấm nền IPS,,,,Bàn phím Chiclet có đèn nền RGB 1 vùng,"Mật khẩu Quản trị viên BIOS và Bảo vệ Mật khẩu Người dùng
Khe Bảo mật Kensington
Mô-đun Nền tảng Đáng tin cậy (Phần mềm TPM)",720P HD camera,,,,,,,,,,,,,,,,,,,,,,,,,
Laptop Lenovo LOQ 15IAX9E 83LK0079VN,20490000,20490000,0%,Laptop,Lenovo,https://cellphones.com.vn/laptop-lenovo-loq-15iax9e-83lk0079vn.html,Moi,7,2025-12-27 02:40:16,15.6 inches,"Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 100% sRGB",,,,,16GB,,"57Wh
135W Slim Tip (3-pin)",,"Windows 11 Home Single Language, English",1920 x 1080 pixels (FullHD),,"Intel Core i5-12450HX, 8C (4P + 4E) / 12T, P-core up to 4.4GHz, E-core up to 3.1GHz, 12MB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NVIDIA GeForce RTX 3050 6GB GDDR6, Boost Clock 1432MHz, TGP 65W, 142 AI TOPS",SO-DIMM DDR5-4800,"1 khe (1x 16GB, nâng cấp tối đa 32GB DDR5-4800)","512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Tối đa hai ổ đĩa, 2x M.2 SSD • M.2 2242 SSD tối đa 1TB mỗi ổ)","2x USB-A (5Gbps / USB 3.2 Gen 1)
1x USB-C (5Gbps / USB 3.2 Gen 1), chỉ truyền dữ liệu
1x HDMI 2.1, lên đến 8K/60Hz
1x giắc cắm kết hợp tai nghe / micrô (3.5mm)
1x Ethernet (RJ-45)
1x Đầu đọc thẻ
1x Đầu nối nguồn",AI-Powered Gaming PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laptop Lenovo V15 G4 IRU 83A100PMVN,14990000,14990000,0%,Laptop,Lenovo,https://cellphones.com.vn/laptop-lenovo-v15-g4-iru-83a100pmvn.html,Moi,0,2025-12-27 02:40:21,15.6 inches,"Độ sáng 300nits
Màn hình chống chói
Độ phủ màu 45% NTSC",,,,,16GB,,"38Wh, 65W Round Tip (3-pin)",,"Windows 11 Home Single Language, English",1920 x 1080 pixels (FullHD),,"Intel Core i5-13420H, 8 lõi (4P + 4E) / 12 luồng, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics,DDR4-3200,"2 khe (8GB Soldered DDR4-3200 + 8GB SO-DIMM DDR4-3200, tối đa 16GB)",512GB SSD M.2 2242 PCIe 4.0x4 NVMe (tối đa 1TB),"1x USB 2.0
1x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (hỗ trợ truyền dữ liệu, Power Delivery (chỉ 20V) và DisplayPort 1.2)
1x HDMI 1.4b
1x Giắc cắm kết hợp tai nghe/micrô (3.5mm)
1x Ethernet (RJ-45)
1x Đầu nối nguồn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
